nttId,idx,req,org,org_joint,elect,area,contest,date,n,cont_rate,resp_rate,method1,method_rate1,frame1,method2,method_rate2,frame2,method3,method_rate3,frame3,method4,method_rate4,frame4,method5,method_rate5,frame5,qnaire_file,analysis_file
17280,15246,영남신문,(주)알앤써치,,제9회 전국동시지방선거,경상북도 안동시,"기초단체장선거,정당지지도, (경상북도 안동시 기초단체장선거 정당지지도 )",2026-02-06 13 시 30 분 ~ 21 시 00 분 2026-02-07 14 시 00 분 ~ 20 시 00 분,510,39.2%,9%,무선 ARS,98 %,무선전화번호 가상번호,유선 ARS,2 %,유선전화번호 RDD,최종안동여론조사(2월6-7일)+(1)+(2)_2.pdf,1최종+여심위++안동시_2.pdf
17278,15245,ubc울산방송,(주)리얼미터,,제9회 전국동시지방선거,울산광역시 전체,"정당지지도,광역단체장선거,교육감선거 (울산광역시 전체 정당지지도 광역단체장선거 교육감선거 )",2026-02-05 10 시 45 분 ~ 20 시 55 분 2026-02-06 12 시 25 분 ~ 16 시 20 분,1003,48.1%,7.2%,무선 ARS,100 %,무선전화번호 가상번호,(리얼-ubc울산방송)설문지_울산광역시+지방선거+여론조사_2.pdf,(리얼-ubc울산방송)결과통계표_울산광역시+지방선거+여론조사(수정)_2.pdf
17277,15244,JIBS제주방송/제민일보/뉴스1제주본부/미디어제주,(주)리얼미터,,제9회 전국동시지방선거,제주특별자치도 전체,"정당지지도,광역단체장선거,교육감선거 (제주특별자치도 전체 정당지지도 광역단체장선거 교육감선거 )",2026-02-05 11 시 25 분 ~ 20 시 50 분 2026-02-06 12 시 10 분 ~ 14 시 20 분,1014,48.4%,7.3%,무선 ARS,100 %,무선전화번호 가상번호,(리얼미터)설문지_제주특별자치도+지방선거+여론조사_2.pdf,(리얼미터)결과통계표_제주특별자치도+지방선거+여론조사(2~6)_2.pdf
17276,15243,삼다일보/한라일보/헤드라인제주/KCTV제주방송,한국갤럽조사연구소,,제9회 전국동시지방선거,제주특별자치도 전체,"광역단체장선거,광역의원선거,교육감선거 (제주특별자치도 전체 광역단체장선거광역의원선거교육감선거 정당지지도 )",2026-02-06 10 시 20 분 ~ 20 시 00 분 2026-02-07 09 시 50 분 ~ 16 시 30 분,1015,34.9%,18.5%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,[한국갤럽]+조사표_제주특별자치도+현안+여론조사_2.pdf,[한국갤럽]+통계표_제주특별자치도+현안+여론조사_2.pdf
17275,15242,(주)여론조사꽃,(주)여론조사꽃,,제9회 전국동시지방선거,전국 전체,"정기(정례)조사,정당지지도, (전국 정기(정례)조사 정당지지도 )",2026-02-06 14 시 20 분 ~ 21 시 35 분 2026-02-07 14 시 10 분 ~ 20 시 20 분,1002,31.9%,11%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문안)_20260205_여론조사꽃_제149차_CATI조사_v02_2.pdf,결과표_20260207_여론조사꽃_제149차_CATI조사_v01_2.pdf
17274,15241,(주)여론조사꽃,(주)여론조사꽃,,제9회 전국동시지방선거,전국 전체,"정기(정례)조사,정당지지도, (전국 정기(정례)조사 정당지지도 )",2026-02-06 18 시 00 분 ~ 20 시 40 분 2026-02-07 11 시 00 분 ~ 19 시 40 분,1002,33.6%,2.4%,무선 ARS,100 %,무선전화번호 RDD,(설문안)_20260205_여론조사꽃_제142차_ARS조사_v02_2.pdf,(결과표)_20260207_여론조사꽃_제142차_ARS조사_v02_2.pdf
17270,15240,"춘천MBC, 원주MBC, MBC강원영동",(주)리얼미터,,제9회 전국동시지방선거,강원특별자치도 전체,"정당지지도,광역단체장선거,교육감선거 (강원특별자치도 전체 정당지지도광역단체장선거교육감선거 )",2026-02-04 11 시 05 분 ~ 20 시 55 분 2026-02-05 11 시 10 분 ~ 17 시 50 분,804,51.0%,6.9%,무선 ARS,100 %,무선전화번호 가상번호,4.+(MBC+강원+3사-+리얼미터)설문지_강원특별자치도+지방선거+조사_최종_2.pdf,(MBC+강원+3사-리얼미터)+결과표_강원특별자치도+지방선거+조사_최종_2.pdf
17269,15239,"춘천MBC, 원주MBC, MBC강원영동",(주)리얼미터,,제9회 전국동시지방선거,강원특별자치도 강릉시,"정당지지도,기초단체장선거, (강원특별자치도 강릉시 정당지지도 기초단체장선거 )",2026-02-03 14 시 45 분 ~ 21 시 15 분 2026-02-04 11 시 20 분 ~ 20 시 15 분,510,50.9%,7.3%,무선 ARS,100 %,무선전화번호 가상번호,3.+(MBC+강원+3사-+리얼미터)설문지_강릉시+지방선거+조사_최종(수정)_2.pdf,(MBC+강원+3사-리얼미터)+결과표_강원특별자치도+(강릉시)+지방선거+조사_최종_2.pdf
17268,15238,전남인뉴스,(주)알앤써치,,제9회 전국동시지방선거,전라남도 완도군,"기초단체장선거,정당지지도, (전라남도 완도군 기초단체장선거 정당지지도 )",2026-02-06 13 시 00 분 ~ 19 시 30 분,707,28.5%,27.7%,무선 ARS,100 %,무선전화번호 가상번호,(최종)완도군+1월설문지++(1)+(2)_2.pdf,여심위++완도군_2.pdf
17266,15237,세명일보,(주)코리아정보리서치,,제9회 전국동시지방선거,경상북도 안동시,"기초단체장선거,정당지지도, (경상북도 안동시 기초단체장선거 정당지지도 )",2026-02-05 14 시 00 분 ~ 20 시 00 분 2026-02-06 14 시 00 분 ~ 16 시 00 분,1000,39.4%,8%,무선 ARS,88 %,무선전화번호 가상번호,유선 ARS,12 %,유선전화번호 RDD,설문지NEW_안동시장_KIR_20260205시행_005_2.pdf,V1.1_KIR_안동시장여론조사_세명일보_집계표_20260205_002_2.pdf
17265,15236,"춘천MBC, 원주MBC, MBC강원영동",(주)리얼미터,,제9회 전국동시지방선거,강원특별자치도 원주시,"정당지지도,기초단체장선거, (강원특별자치도 원주시 정당지지도 기초단체장선거 )",2026-02-03 14 시 20 분 ~ 21 시 30 분 2026-02-04 11 시 10 분 ~ 15 시 10 분,505,40.9%,8.5%,무선 ARS,100 %,무선전화번호 가상번호,2.+(MBC+강원+3사-+리얼미터)설문지_원주시+지방선거+조사_최종_2.pdf,(MBC+강원+3사-리얼미터)+결과표_강원특별자치도+(원주시)+지방선거+조사_최종_2.pdf
17264,15235,"춘천MBC, 원주MBC, MBC강원영동",(주)리얼미터,,제9회 전국동시지방선거,강원특별자치도 춘천시,"정당지지도,기초단체장선거, (강원특별자치도 춘천시 정당지지도 기초단체장선거 )",2026-02-02 14 시 30 분 ~ 20 시 30 분 2026-02-03 10 시 50 분 ~ 21 시 30 분,504,54.2%,6.5%,무선 ARS,100 %,무선전화번호 가상번호,(MBC+강원+3사-리얼미터)+설문지_강원특별자치도+(춘천시)+지방선거+조사_최종_2.pdf,(MBC+강원+3사-리얼미터)+결과표_강원특별자치도+(춘천시)+지방선거+조사_최종_2.pdf
17263,15234,부산언론인연합회,(주)이너텍시스템즈,,제9회 전국동시지방선거,부산광역시 전체,"광역단체장선거,정당지지도, (부산광역시 전체 광역단체장선거 정당지지도 )",2026-02-05 10 시 00 분 ~ 21 시 40 분 2026-02-06 10 시 00 분 ~ 16 시 40 분,1008,38.3%,4%,무선 ARS,80 %,무선전화번호 가상번호,유선 ARS,20 %,유선전화번호 RDD,이너텍시스템즈-20260206-부산광역시-설문지_2.pdf,이너텍시스템즈-20260206-부산광역시-결과보고서_2.pdf
17262,15233,에너지경제신문,(주)리얼미터,,기타,전국 전체,"정기(정례)조사,정당지지도, (전국 정기(정례)조사 정당지지도 2월 1주차 주간집계 )",2026-02-05 12 시 05 분 ~ 17 시 36 분 2026-02-06 13 시 25 분 ~ 17 시 15 분,1005,22.8%,4.6%,무선 ARS,100 %,무선전화번호 RDD,[리얼미터]+설문지(26년2월1주)(등록)_260206_2.pdf,[리얼미터]_주간통계표26년2월1주(등록)_260206_2.pdf
17261,15232,반월신문,(주)리얼미터,,제9회 전국동시지방선거,경기도 안산시,"정당지지도,기초단체장선거, (경기도 안산시 정당지지도 기초단체장선거 )",2026-02-01 13 시 35 분 ~ 20 시 50 분 2026-02-02 10 시 25 분 ~ 21 시 55 분 2026-02-03 10 시 40 분 ~ 15 시 05 분,500,50.9%,5.6%,무선 ARS,94 %,무선전화번호 가상번호,유선 ARS,6 %,유선전화번호 RDD,(리얼미터-반월신문)설문지_안산시+지방선거조사_2.pdf,(리얼미터-반월신문)결과통계표_안산시+지방선거조사_2.pdf
17260,15231,뉴데일리,리서치웰,,제9회 전국동시지방선거,대구광역시 전체,"광역단체장선거,정당지지도, (대구광역시 전체 광역단체장선거 정당지지도 )",2026-02-05 11 시 00 분 ~ 21 시 00 분 2026-02-06 09 시 00 분 ~ 16 시 20 분,805,61.3%,5.6%,무선 ARS,100 %,무선전화번호 가상번호,여심위_대구광역시_질문지_리서치웰(2602061)_2.pdf,여심위_대구광역시_결과분석_리서치웰(2602061)_2.pdf
17259,15230,케이저널,(주)코리아정보리서치,,제9회 전국동시지방선거,전라남도 무안군,기초단체장선거 (전라남도 무안군 기초단체장선거 지역현안 등 ),2026-02-01 10 시 00 분 ~ 18 시 00 분 2026-02-02 17 시 00 분 ~ 19 시 00 분,501,33.0%,11.4%,무선 ARS,100 %,무선전화번호 가상번호,설문지NEW_무안군_KI_20260201_003s_2.pdf,V1.1_KIR_케이저널_무안군수_여론조사_집계표_20260201_003_2.pdf
17258,15229,주간장성신문사,여론조사공정(주),,제9회 전국동시지방선거,전라남도 장성군,"기초단체장선거,정당지지도, (전라남도 장성군 기초단체장선거 정당지지도 )",2026-02-05 12 시 00 분 ~ 21 시 20 분,503,23.6%,21.1%,무선 ARS,100 %,무선전화번호 가상번호,장성군2차_질문지20260205_Vol_04_2.pdf,260205-주간장성신문사-결과분석v2_2.pdf
17257,15228,한국갤럽 자체 조사,한국갤럽조사연구소,,제9회 전국동시지방선거,전국 전체,"정기(정례)조사,정당지지도,광역단체장선거 (전국 정기(정례)조사 정당지지도 광역단체장선거 )",2026-02-03 10 시 00 분 ~ 18 시 00 분 2026-02-04 10 시 00 분 ~ 18 시 00 분 2026-02-05 10 시 00 분 ~ 18 시 00 분,1001,42.7%,12.2%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,질문지_한국갤럽_2026년+2월+1주_정당지지도_2.pdf,결과분석_한국갤럽_2026년+2월+1주_정당지지도_2.pdf
17256,15227,뉴스앤티브이,(주)코리아정보리서치,,제9회 전국동시지방선거,전라남도 영광군,"기초단체장선거,정당지지도, (전라남도 영광군 기초단체장선거 정당지지도 )",2026-02-02 14 시 00 분 ~ 18 시 00 분 2026-02-03 11 시 00 분 ~ 12 시 00 분,1004,35.8%,23.5%,무선 ARS,100 %,무선전화번호 가상번호,설문지NEW_영광군_영광앤티브이_20260202_009s_2.pdf,V1.1_KIR_영광뉴스앤TV_영광군수_여론조사_집계표_20260202_010m_2.pdf
17255,15226,시사매일신문,(주)리얼미터,,제9회 전국동시지방선거,전라남도 목포시,"정당지지도,기초단체장선거, (전라남도 목포시 정당지지도 기초단체장선거 전라남도 목포시 정당지지도, 기초단체장선거 )",2026-02-02 14 시 00 분 ~ 20 시 40 분 2026-02-03 10 시 50 분 ~ 19 시 35 분,503,43.6%,8.4%,무선 ARS,100 %,무선전화번호 가상번호,(리얼미터-시사매일신문)설문지_목포+지방선거+조사_2.pdf,(리얼미터-시사매일신문)결과통계표_목포+지방선거+조사(수정)_2.pdf
17254,15225,뉴스1 전북,조원씨앤아이,,제9회 전국동시지방선거 전북특별자치도 정읍시 지방선거 여론조사,전북특별자치도 정읍시,"기초단체장선거,정당지지도, (전북특별자치도 정읍시 기초단체장선거 정당지지도 )",2026-02-04 11 시 30 분 ~ 19 시 24 분 2026-02-05 11 시 30 분 ~ 14 시 18 분,500,18.7%,18.9%,무선 ARS,100 %,무선전화번호 가상번호,뉴스1_전북+지방선거+여론조사_설문지_정읍_260130_2.pdf,뉴스1_정읍+지방선거+여론조사_결과보고서_2.pdf
17253,15224,뉴스1 전북,조원씨앤아이,,제9회 전국동시지방선거 전북특별자치도 김제시 지방선거 여론조사,전북특별자치도 김제시,"기초단체장선거,정당지지도, (전북특별자치도 김제시 기초단체장선거 정당지지도 )",2026-02-04 11 시 30 분 ~ 18 시 45 분 2026-02-05 11 시 31 분 ~ 13 시 39 분,500,20.6%,17.5%,무선 ARS,100 %,무선전화번호 가상번호,뉴스1_전북+지방선거+여론조사_설문지_김제_260130_2.pdf,뉴스1_김제+지방선거+여론조사_결과보고서_2.pdf
17252,15223,뉴스1 전북,조원씨앤아이,,제9회 전국동시지방선거 전북특별자치도 남원시 지방선거 여론조사,전북특별자치도 남원시,"기초단체장선거,정당지지도, (전북특별자치도 남원시 기초단체장선거 정당지지도 )",2026-02-04 11 시 30 분 ~ 19 시 09 분 2026-02-05 11 시 31 분 ~ 14 시 45 분,500,21.3%,21.9%,무선 ARS,100 %,무선전화번호 가상번호,뉴스1_전북+지방선거+여론조사_설문지_남원_260130_2.pdf,뉴스1_남원+지방선거+여론조사_결과보고서_2.pdf
17251,15222,뉴스1 전북,조원씨앤아이,,제9회 전국동시지방선거 전북특별자치도 부안군 지방선거 여론조사,전북특별자치도 부안군,"기초단체장선거,정당지지도, (전북특별자치도 부안군 기초단체장선거 정당지지도 )",2026-02-04 11 시 31 분 ~ 18 시 31 분 2026-02-05 11 시 30 분 ~ 12 시 33 분,501,22.2%,26.3%,무선 ARS,100 %,무선전화번호 가상번호,뉴스1_전북+지방선거+여론조사_설문지_부안_260130_2.pdf,뉴스1_부안+지방선거+여론조사_결과보고서_2.pdf
17250,15221,우리군민신문,(주)리얼미터,,제9회 전국동시지방선거,전라남도 장성군,"정당지지도,기초단체장선거, (전라남도 장성군 정당지지도 기초단체장선거 )",2026-02-01 13 시 55 분 ~ 17 시 05 분 2026-02-02 10 시 30 분 ~ 12 시 20 분,501,30.2%,14.7%,무선 ARS,90 %,무선전화번호 가상번호,유선 ARS,10 %,유선전화번호 RDD,(리얼미터-우리군민)설문지_장성군_지방선거_조사_2.pdf,(리얼미터-우리군민)결과통계표_장성군_지방선거_조사_2.pdf
17249,15220,인천일보,(주)리얼미터,,제9회 전국동시지방선거,경기도 수원시,"정당지지도,기초단체장선거,교육감선거 (경기도 수원시 정당지지도 기초단체장선거 교육감선거 광역단체장선거 )",2026-02-03 15 시 00 분 ~ 21 시 30 분 2026-02-04 11 시 20 분 ~ 20 시 40 분,502,60.2%,5.9%,무선 ARS,100 %,무선전화번호 가상번호,(리얼-인천일보)설문지_경기+수원특례시+지방선거+여론조사_최종(제출)_2.pdf,(리얼-인천일보)결과표_경기+수원특례시+지방선거+여론조사_최종(수정)_2.pdf
17248,15219,KBC광주방송/광남일보,(주)리서치뷰,,제9회 전국동시지방선거,전라남도 완도군,"기초단체장선거,정당지지도, (전라남도 완도군 기초단체장선거 정당지지도 )",2026-02-02 10 시 00 분 ~ 21 시 00 분 2026-02-03 10 시 00 분 ~ 15 시 00 분,500,44.6%,15.6%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(KBC광주방송·광남일보)_09_전남_완도_260205_2.pdf,결과분석_(KBC광주방송·광남일보)_09_전남_완도_260205_2.pdf
17247,15218,KBC광주방송/광남일보,(주)리서치뷰,,제9회 전국동시지방선거,전라남도 강진군,"기초단체장선거,정당지지도, (전라남도 강진군 기초단체장선거 정당지지도 )",2026-02-02 10 시 00 분 ~ 21 시 00 분 2026-02-03 10 시 00 분 ~ 16 시 00 분,500,36.8%,15.3%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(KBC광주방송·광남일보)_08_전남_강진_260205_2.pdf,결과분석_(KBC광주방송·광남일보)_08_전남_강진_260205_2.pdf
17246,15217,KBC광주방송/광남일보,(주)리서치뷰,,제9회 전국동시지방선거,전라남도 화순군,"기초단체장선거,정당지지도, (전라남도 화순군 기초단체장선거 정당지지도 )",2026-02-02 10 시 00 분 ~ 21 시 00 분 2026-02-03 10 시 00 분 ~ 16 시 00 분,500,31.0%,13.8%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(KBC광주방송·광남일보)_07_전남_화순_260205_2.pdf,결과분석_(KBC광주방송·광남일보)_07_전남_화순_260205_2.pdf
17245,15216,KBC광주방송/광남일보,(주)리서치뷰,,제9회 전국동시지방선거,전라남도 담양군,"기초단체장선거,정당지지도, (전라남도 담양군 기초단체장선거 정당지지도 )",2026-02-02 10 시 00 분 ~ 21 시 00 분 2026-02-03 10 시 00 분 ~ 14 시 00 분,500,41.7%,11.3%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(KBC광주방송·광남일보)_06_전남_담양_260205_2.pdf,결과분석_(KBC광주방송·광남일보)_06_전남_담양_260205_2.pdf
17244,15215,KBC광주방송/광남일보,(주)리서치뷰,,제9회 전국동시지방선거,전라남도 순천시,"기초단체장선거,정당지지도, (전라남도 순천시 기초단체장선거 정당지지도 )",2026-02-02 10 시 00 분 ~ 21 시 00 분 2026-02-03 10 시 00 분 ~ 19 시 00 분,500,55.7%,6.2%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(KBC광주방송·광남일보)_05_전남_순천_260205_2.pdf,결과분석_(KBC광주방송·광남일보)_05_전남_순천_260205_2.pdf
17243,15214,KBC광주방송/광남일보,(주)리서치뷰,,제9회 전국동시지방선거,전라남도 여수시,"기초단체장선거,정당지지도, (전라남도 여수시 기초단체장선거 정당지지도 )",2026-02-02 10 시 00 분 ~ 21 시 00 분 2026-02-03 10 시 00 분 ~ 21 시 00 분,500,49.6%,7%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(KBC광주방송·광남일보)_04_전남_여수_260205_2.pdf,결과분석_(KBC광주방송·광남일보)_04_전남_여수_260205_2.pdf
17242,15213,KBC광주방송/광남일보,(주)리서치뷰,,제9회 전국동시지방선거,전라남도 목포시,"기초단체장선거,정당지지도, (전라남도 목포시 기초단체장선거 정당지지도 )",2026-02-02 10 시 00 분 ~ 21 시 00 분 2026-02-03 10 시 00 분 ~ 21 시 00 분,500,55.3%,6.3%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(KBC광주방송·광남일보)_03_전남_목포_260205_2.pdf,결과분석_(KBC광주방송·광남일보)_03_전남_목포_260205_2.pdf
17241,15212,KBC광주방송/광남일보,(주)리서치뷰,,제9회 전국동시지방선거,광주광역시 북구,"기초단체장선거,정당지지도, (광주광역시 북구 기초단체장선거 정당지지도 )",2026-02-02 10 시 00 분 ~ 21 시 00 분 2026-02-03 10 시 00 분 ~ 20 시 00 분,500,60.2%,5.7%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(KBC광주방송·광남일보)_02_광주_북구_260205_2.pdf,결과분석_(KBC광주방송·광남일보)_02_광주_북구_260205_2.pdf
17240,15211,투데이광주하남,(주)시그널앤펄스,,제9회 전국동시지방선거,경기도 광주시,"기초단체장선거,정당지지도, (경기도 광주시 기초단체장선거 정당지지도 )",2026-02-03 14 시 30 분 ~ 20 시 30 분 2026-02-04 11 시 40 분 ~ 19 시 15 분,601,76.9%,4.4%,무선 ARS,100 %,무선전화번호 가상번호,여론조사설문지_경기+광주_투데이광주하남_260205_2.pdf,보도용_경기+광주+여론조사+보고서_투데이광주하남_260205_2.pdf
17229,15210,아이뉴스24 대구경북취재본부,KPO리서치,,제9회 전국동시지방선거 경북도지사 선거 여론조사,경상북도 전체,"광역단체장선거 (경상북도 전체 광역단체장선거 후보지지도, 가상대결, 정당지지도 )",2026-01-30 10 시 00 분 ~ 19 시 00 분 2026-01-31 10 시 00 분 ~ 20 시 00 분 2026-02-01 10 시 00 분 ~ 20 시 00 분 2026-02-02 10 시 00 분 ~ 20 시 00 분,801,16.7%,6.1%,무선전화면접,75 %,무선전화번호 휴대전화 가상번호,유선전화면접,25 %,유선전화번호 RDD,경북지사선거+조사질문지_2.pdf,260206_경북도지사+선거+여론조사+보고서_표_2.pdf
17236,15209,뉴스미디어,모노커뮤니케이션즈(모노리서치),,제9회 전국동시지방선거,경기도 의정부시,"기초단체장선거,정당지지도, (경기도 의정부시 기초단체장선거 정당지지도 )",2026-02-02 13 시 55 분 ~ 21 시 25 분 2026-02-03 13 시 55 분 ~ 21 시 20 분 2026-02-04 13 시 00 분 ~ 13 시 45 분,500,46.8%,3.3%,무선 ARS,80 %,무선전화번호 가상번호,유선 ARS,20 %,유선전화번호 RDD,1.+질문지_[경기+의정부시]+뉴스미디어_제9회동시지방선거+관련+여론조사+결과보고서_260204.pdf_2.pdf,2.+결과분석자료_[경기+의정부시]+뉴스미디어_제9회동시지방선거+관련+여론조사+결과보고서_260204.pdf_2.pdf
17239,15208,천지일보,(주)코리아정보리서치,,제22대 대통령선거,전국 전체,"대통령선거,광역단체장선거, (전국 전체 대통령선거광역단체장선거 국정현안 등 )",2026-02-02 13 시 00 분 ~ 19 시 00 분 2026-02-03 10 시 00 분 ~ 12 시 00 분,1003,17.9%,4.8%,무선 ARS,100 %,무선전화번호 RDD,설문지NEW_천지일보_KIR_20260202_005s_2.pdf,V1.1_KIR_천지일보_국정현안여론조사_집계표_20260202시행_003h_2.pdf
17237,15207,(주)한국리서치/케이스탯리서치/(주)코리아리서치인터내셔널/(주)엠브레인퍼블릭,(주)한국리서치,케이스탯리서치,기타,전국 전체,"정기(정례)조사,정당지지도, (전국 정기(정례)조사 정당지지도 (사회 현안 등) )",2026-02-02 13 시 27 분 ~ 21 시 04 분 2026-02-03 10 시 00 분 ~ 21 시 00 분 2026-02-04 10 시 00 분 ~ 20 시 42 분,1003,33.5%,15.9%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(NBS)_설문지_174차_v6_2.pdf,(NBS)_통계표_174차_최종_2.pdf
17336,15293,씨엘미디어,주식회사 한민리서치,,제9회 전국동시지방선거 천안시장 선거,충청남도 천안시,"기초단체장선거,정당지지도, (충청남도 천안시 기초단체장선거 정당지지도 )",2026-02-08 10 시 00 분 ~ 21 시 00 분 2026-02-09 10 시 00 분 ~ 16 시 00 분,732,40.3%,4.6%,무선 ARS,79.8 %,무선전화번호 가상번호,유선 ARS,20.2 %,유선전화번호 RDD,천안시장+공표용+여론조사+질문지+-+260208~09.pdf,천안시장+공표용+여론조사+결과보고서+-+260208~09.pdf
17458,15395,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,광주광역시 전체 전라남도 전체,"광역단체장선거,교육감선거,정당지지도 (전국 광역단체장선거 교육감선거 정당지지도 정치사회현안 )",2026-02-10 10 시 01 분 ~ 20 시 32 분 2026-02-11 10 시 05 분 ~ 15 시 26 분,1002,19.5%,18.7%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,10.+목포MBC+설특집+여론조사_설문지(광주&전남+통합).pdf,(통계표)+목포MBC+설특집+여론조사_광주·전남+통합(2월+17일).pdf
17457,15394,대한민국 자유 유튜브 총연합회(회장 이영풍),KOPRA,,제22대 대통령선거,전국 전체,"대통령선거,정당지지도, (전국 대통령선거 정당지지도 )",2026-02-14 12 시 45 분 ~ 21 시 50 분 2026-02-15 11 시 10 분 ~ 15 시 05 분,1001,30.8%,4%,무선 ARS,100 %,무선전화번호 RDD,설문안4_대자유총_6차_전국_260213.pdf,0216_대한민국+자유+유튜브+총연합회+정치사회+현안에+대한+전국+6차+여론조사+보고서_ver2.pdf
17456,15393,뉴스투데이대구경북취재본부,(주)리얼미터,,제9회 전국동시지방선거,경상북도 포항시,"정당지지도,광역단체장선거,교육감선거 (경상북도 포항시 정당지지도 광역단체장선거 교육감선거 )",2026-02-13 14 시 30 분 ~ 21 시 00 분 2026-02-14 13 시 00 분 ~ 18 시 15 분,501,35.4%,5.7%,무선 ARS,80 %,무선전화번호 가상번호,유선 ARS,20 %,유선전화번호 RDD,(리얼미터-뉴스투데이)설문지_경북+포항시+지방선거+여론조사.pdf,(리얼미터-뉴스투데이)결과표_경북+포항시+지방선거+여론조사.pdf
17399,15390,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,광주광역시 전체 전라남도 전체,"광역단체장선거,교육감선거,정당지지도 (전국 광역단체장선거 교육감선거 정당지지도 정치사회현안 )",2026-02-10 10 시 01 분 ~ 20 시 32 분 2026-02-11 10 시 05 분 ~ 15 시 26 분,1002,19.5%,18.7%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,목포MBC+설특집+여론조사_설문지(광주&전남+통합).pdf,(통계표)+목포MBC+설특집+여론조사_광주·전남+통합(2월+15일).pdf
17453,15389,전북제일신문,(주)리서치뷰,,제9회 전국동시지방선거,전북특별자치도 전주시,"기초단체장선거,정당지지도, (전북특별자치도 전주시 기초단체장선거 정당지지도 )",2026-02-13 10 시 00 분 ~ 21 시 00 분 2026-02-14 10 시 00 분 ~ 20 시 00 분,500,61.3%,5.5%,무선 ARS,100 %,무선전화번호 가상번호,질문지_(전북제일신문)_전북_전주시_260215.pdf,결과분석_(전북제일신문)_전북_전주시_260215.pdf
17452,15388,SBS,입소스 주식회사,,제9회 전국동시지방선거,전국 전체,정당지지도 (전국 정당지지도 ),2026-02-12 13 시 00 분 ~ 15 시 50 분 2026-02-13 09 시 50 분 ~ 21 시 10 분 2026-02-14 09 시 50 분 ~ 16 시 50 분,1004,37.6%,11.3%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+SBS+2026+설+특집+여론조사_전국.pdf,(통계표)+SBS+2026+설+특집+여론조사_전국_260217보도.pdf
17451,15387,SBS,입소스 주식회사,,제9회 전국동시지방선거,전국 전체,정당지지도 (전국 정당지지도 ),2026-02-12 13 시 00 분 ~ 15 시 50 분 2026-02-13 09 시 50 분 ~ 21 시 10 분 2026-02-14 09 시 50 분 ~ 16 시 50 분,1004,37.6%,11.3%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+SBS+2026+설+특집+여론조사_전국.pdf,(통계표)+SBS+2026+설+특집+여론조사_전국_260216보도.pdf
17449,15386,SBS,입소스 주식회사,,제9회 전국동시지방선거,경기도 전체,"광역단체장선거,정당지지도, (경기도 전체 광역단체장선거 정당지지도 )",2026-02-11 10 시 20 분 ~ 21 시 40 분 2026-02-12 10 시 10 분 ~ 21 시 40 분 2026-02-13 13 시 50 분 ~ 14 시 30 분,802,39.4%,10.7%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+SBS+2026+설+특집+여론조사_경기.pdf,(통계표)+SBS+2026+설+특집+여론조사_경기.pdf
17448,15385,SBS,입소스 주식회사,,제9회 전국동시지방선거,서울특별시 전체,"광역단체장선거,정당지지도, (서울특별시 전체 광역단체장선거 정당지지도 )",2026-02-11 10 시 20 분 ~ 21 시 40 분 2026-02-12 10 시 00 분 ~ 21 시 40 분 2026-02-13 13 시 00 분 ~ 13 시 50 분,804,43.3%,9.5%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호 23813,(설문지)+SBS+2026+설+특집+여론조사_서울.pdf,(통계표)+SBS+2026+설+특집+여론조사_서울.pdf
17450,15384,새전북신문,한길리서치,,제9회 전국동시지방선거,전북특별자치도 익산시,"기초단체장선거,정당지지도, (전북특별자치도 익산시 기초단체장선거 정당지지도 )",2026-02-13 17 시 00 분 ~ 21 시 00 분 2026-02-14 14 시 00 분 ~ 17 시 00 분,803,44.4%,7.7%,무선 ARS,100 %,무선전화번호 가상번호,전체질문지_한길리서치0214.pdf,결과분석_한길리서치0214.pdf
17445,15382,전남희망신문,(주)비전코리아,,제9회 전국동시지방선거,전라남도 함평군,"기초단체장선거,정당지지도, (전라남도 함평군 기초단체장선거 정당지지도 )",2026-02-13 12 시 49 분 ~ 16 시 05 분,507,39.4%,15.9%,무선 ARS,100 %,무선전화번호 가상번호,질문지_함평2602.pdf,비전코리아보고서_함평군수2602M.pdf
